7.225,36.22683697,-115.0466482,1836.255798,0,0,0.231412676,0.7109175508,41.15119745,2016/3/26,13:36:56
7.525,36.22683697,-115.0466482,1836.255798,0,0,0.2314133523,0.7109201499,41.15119746,2016/3/26,13:36:56
7.83333,36.22683697,-115.0466482,1836.255798,0,0,0.2314138737,0.7109213571,41.15119747,2016/3/26,13:36:56
8.11667,36.22683697,-115.0466482,1836.255798,0,0,0.231413788,0.7109219555,41.15119747,2016/3/26,13:36:56
8.43333,36.22683697,-115.0466482,1836.255799,0,0,0.2314134715,0.7109222563,41.15119747,2016/3/26,13:36:56
8.7,36.22683697,-115.0466482,1836.255799,0,0,0.2314131189,0.7109223184,41.15119747,2016/3/26,13:36:56
9.01667,36.22683697,-115.0466482,1836.255799,0,0,0.2314128332,0.7109222071,41.15119747,2016/3/26,13:36:56
9.31667,36.22683697,-115.0466482,1836.255799,0,0,0.2314125421,0.7109220211,41.15119746,2016/3/26,13:36:56
9.6,36.22683697,-115.0466482,1836.255799,0,0,0.2314121879,0.7109218516,41.15119746,2016/3/26,13:36:56
9.90833,36.22683697,-115.0466482,1836.255799,0,0,0.2314117609,0.7109216645,41.15119745,2016/3/26,13:36:56
10.525,36.22683697,-115.0466482,1836.255799,0,0,0.2314111921,0.7109211781,41.15119744,2016/3/26,13:36:56
10.8083,36.22683697,-115.0466482,1836.255799,0,0,0.231411061,0.7109209038,41.15119744,2016/3/26,13:36:56
11.1083,36.22683697,-115.0466482,1836.255799,0,0,0.2314110077,0.7109206419,41.15119744,2016/3/26,13:36:56
11.4167,36.22683697,-115.0466482,1836.255799,0,0,0.2314109973,0.7109204131,41.15119744,2016/3/26,13:36:56
11.725,36.22683697,-115.0466482,1836.255799,0,0,0.2314110191,0.7109202229,41.15119744,2016/3/26,13:36:56
12.0333,36.22683697,-115.0466482,1836.255799,0,0,0.2314110597,0.7109200844,41.15119744,2016/3/26,13:36:56
12.3333,36.22683697,-115.0466482,1836.255799,0,0,0.2314111148,0.7109199457,41.15119744,2016/3/26,13:36:56
12.6083,36.22683697,-115.0466482,1836.255799,0,0,0.2314111744,0.7109198172,41.15119744,2016/3/26,13:36:56
12.9083,36.22683697,-115.0466482,1836.255799,0,0,0.2314112456,0.7109196742,41.15119744,2016/3/26,13:36:56
13.2167,36.22683697,-115.0466482,1836.255799,0,0,0.2314113258,0.7109195194,41.15119744,2016/3/26,13:36:56
13.5167,36.22683697,-115.0466482,1836.255799,0,0,0.2314114032,0.7109193782,41.15119744,2016/3/26,13:36:56
13.8333,36.22683697,-115.0466482,1836.255799,0,0,0.2314114897,0.7109192251,41.15119744,2016/3/26,13:36:56
14.1333,36.22683697,-115.0466482,1836.255799,0,0,0.2314115728,0.7109190806,41.15119744,2016/3/26,13:36:56
14.4167,36.22683697,-115.0466482,1836.237918,0,0,0.2323527463,0.7072054907,41.15119423,2016/3/26,13:36:56
14.7167,36.22683697,-115.0466482,1836.233256,0,0,0.2321076145,0.712790046,41.1512119,2016/3/26,13:36:56
15.0167,36.22683697,-115.0466482,1836.232933,0,0,0.2319961655,0.7107917421,41.15120323,2016/3/26,13:36:56
15.3167,36.22683697,-115.0466482,1836.232925,0,0,0.2319848567,0.710376454,41.15120156,2016/3/26,13:36:56
15.6167,36.22683697,-115.0466482,1836.232943,0,0,0.2319769189,0.7102490991,41.151201,2016/3/26,13:36:56
15.925,36.22683697,-115.0466482,1836.232957,0,0,0.2319709348,0.7101741428,41.15120065,2016/3/26,13:36:56
16.2,36.22683697,-115.0466482,1836.232966,0,0,0.2319673358,0.7101285678,41.15120045,2016/3/26,13:36:56
16.5083,36.22683697,-115.0466482,1836.232972,0,0,0.2319641661,0.7100933142,41.15120028,2016/3/26,13:36:56
16.8167,36.22683697,-115.0466482,1836.232976,0,0,0.2319622255,0.7100661749,41.15120016,2016/3/26,13:36:56
17.125,36.22683697,-115.0466482,1836.232979,0,0,0.2319606363,0.7100488612,41.15120007,2016/3/26,13:36:56
17.4167,36.22683697,-115.0466482,1836.232982,0,0,0.2319608388,0.7100380101,41.15120004,2016/3/26,13:36:56
17.7083,36.22683697,-115.0466482,1836.232983,0,0,0.2319598132,0.7100306724,41.1512,2016/3/26,13:36:56
18.0083,36.22683697,-115.0466482,1836.232984,0,0,0.2319580119,0.7100251117,41.15119996,2016/3/26,13:36:56
18.3167,36.22683697,-115.0466482,1836.232985,0,0,0.231956694,0.7100203792,41.15119992,2016/3/26,13:36:56
18.625,36.22683697,-115.0466482,1836.232986,0,0,0.2319567064,0.7100157611,41.15119991,2016/3/26,13:36:56
18.925,36.22683697,-115.0466482,1836.232987,0,0,0.2319579302,0.7100119498,41.15119991,2016/3/26,13:36:56
19.2083,36.22683697,-115.0466482,1836.232988,0,0,0.2319588033,0.7100085682,41.15119991,2016/3/26,13:36:56
19.5167,36.22683697,-115.0466482,1836.232989,0,0,0.2319595103,0.7100053371,41.1511999,2016/3/26,13:36:56
19.8083,36.22683697,-115.0466482,1836.23299,0,0,0.2319608624,0.7100024227,41.15119991,2016/3/26,13:36:56
20.1,36.22683697,-115.0466482,1836.232991,0,0,0.2319609676,0.7099984599,41.15119989,2016/3/26,13:36:56
20.425,36.22683697,-115.0466482,1836.232992,0,0,0.231960165,0.7099951899,41.15119987,2016/3/26,13:36:56
20.7083,36.22683697,-115.0466482,1836.232993,0,0,0.2319574812,0.7099917657,41.15119983,2016/3/26,13:36:57
21.025,36.22683697,-115.0466482,1836.232994,0,0,0.2319594183,0.7099884752,41.15119984,2016/3/26,13:36:57
21.325,36.22683697,-115.0466482,1836.232995,0,0,0.2319593318,0.7099849292,41.15119982,2016/3/26,13:36:57
21.6,36.22683697,-115.0466482,1836.232996,0,0,0.2319608105,0.7099823995,41.15119983,2016/3/26,13:36:58
21.9167,36.22683697,-115.0466482,1836.232997,0,0,0.2319602508,0.7099787823,41.15119981,2016/3/26,13:36:58
22.225,36.22683697,-115.0466482,1836.232998,0,0,0.2319612883,0.7099759106,41.15119981,2016/3/26,13:36:58
22.5,36.22683697,-115.0466482,1836.232998,0,0,0.2319625384,0.7099736034,41.15119982,2016/3/26,13:36:58
22.825,36.22683697,-115.0466482,1836.232999,0,0,0.2319627882,0.7099702637,41.15119981,2016/3/26,13:36:59
23.1,36.22683697,-115.0466482,1836.233,0,0,0.2319627328,0.709969397,41.15119981,2016/3/26,13:36:59
23.4083,36.22683697,-115.0466482,1836.233001,0,0,0.2319620007,0.7099679023,41.15119979,2016/3/26,13:36:59
23.7,36.22683697,-115.0466482,1836.233002,0,0,0.2319623683,0.7099641479,41.15119978,2016/3/26,13:37:0
24.0167,36.22683697,-115.0466482,1836.233003,0,0,0.2319614709,0.70996106,41.15119976,2016/3/26,13:37:0
24.325,36.22683697,-115.0466482,1836.233004,0,0,0.2319608833,0.7099579727,41.15119974,2016/3/26,13:37:0
24.6167,36.22683697,-115.0466482,1836.233004,0,0,0.2319605265,0.7099552144,41.15119973,2016/3/26,13:37:1
24.925,36.22683697,-115.0466482,1836.233005,0,0,0.2319619935,0.7099527461,41.15119974,2016/3/26,13:37:1
25.2167,36.22683697,-115.0466482,1836.233006,0,0,0.2319614807,0.709949752,41.15119972,2016/3/26,13:37:1
25.5167,36.22683697,-115.0466482,1836.233007,0,0,0.2319615853,0.7099484446,41.15119972,2016/3/26,13:37:1
25.8167,36.22683697,-115.0466482,1836.233008,0,0,0.2319608245,0.7099474851,41.1511997,2016/3/26,13:37:2
26.125,36.22683697,-115.0466482,1836.233009,0,0,0.2319595938,0.7099451194,41.15119968,2016/3/26,13:37:2
26.425,36.22683697,-115.0466482,1836.23301,0,0,0.2319579118,0.709942165,41.15119965,2016/3/26,13:37:2
26.7,36.22683697,-115.0466482,1836.233011,0,0,0.2319585422,0.7099392194,41.15119965,2016/3/26,13:37:3
27,36.22683697,-115.0466482,1836.233013,0,0,0.2319592086,0.7099367992,41.15119965,2016/3/26,13:37:3
27.3083,36.22683697,-115.0466482,1836.233014,0,0,0.2319616233,0.7099345242,41.15119967,2016/3/26,13:37:3
27.6167,36.22683697,-115.0466482,1836.233015,0,0,0.231962545,0.7099315017,41.15119967,2016/3/26,13:37:3
27.9083,36.22683697,-115.0466482,1836.233016,0,0,0.2319639189,0.7099292332,41.15119967,2016/3/26,13:37:4
28.2,36.22683697,-115.0466482,1836.233017,0,0,0.2319638597,0.7099262079,41.15119966,2016/3/26,13:37:4
28.5167,36.22683697,-115.0466482,1836.233017,0,0,0.2319629822,0.7099226542,41.15119964,2016/3/26,13:37:4
28.8167,36.22683697,-115.0466482,1836.233017,0,0,0.2319622538,0.7099212012,41.15119962,2016/3/26,13:37:5
29.1,36.22683697,-115.0466482,1836.233017,0,0,0.2319617768,0.7099199763,41.15119961,2016/3/26,13:37:5
29.4,36.22683697,-115.0466482,1836.233018,0,0,0.2319626514,0.7099184739,41.15119962,2016/3/26,13:37:5
29.725,36.22683697,-115.0466482,1836.233018,0,0,0.2319633216,0.7099162957,41.15119962,2016/3/26,13:37:6
30.0083,36.22683697,-115.0466482,1836.233019,0,0,0.231963343,0.7099146009,41.15119961,2016/3/26,13:37:6
30.3167,36.22683697,-115.0466482,1836.233019,0,0,0.2319646843,0.709913498,41.15119962,2016/3/26,13:37:6
30.6167,36.22683697,-115.0466482,1836.23302,0,0,0.2319629544,0.7099134787,41.1511996,2016/3/26,13:37:7
30.925,36.22683697,-115.0466482,1836.23302,0,0,0.2319618444,0.7099134282,41.15119959,2016/3/26,13:37:7
31.225,36.22683697,-115.0466482,1836.23302,0,0,0.231961605,0.7099124598,41.15119958,2016/3/26,13:37:7
31.5167,36.22683697,-115.0466482,1836.23302,0,0,0.2319614591,0.7099113376,41.15119958,2016/3/26,13:37:7
31.8,36.22683697,-115.0466482,1836.233021,0,0,0.2319613735,0.7099093047,41.15119957,2016/3/26,13:37:8
32.1167,36.22683697,-115.0466482,1836.233021,0,0,0.231960662,0.7099065189,41.15119955,2016/3/26,13:37:8
32.425,36.22683697,-115.0466482,1836.233022,0,0,0.231959049,0.7099037427,41.15119952,2016/3/26,13:37:8
32.7167,36.22683697,-115.0466482,1836.233022,0,0,0.2319616977,0.7099026723,41.15119955,2016/3/26,13:37:9
33,36.22683697,-115.0466482,1836.233022,0,0,0.2319635409,0.7099016969,41.15119957,2016/3/26,13:37:9
33.3167,36.22683697,-115.0466482,1836.233022,0,0,0.2319632677,0.7099009722,41.15119956,2016/3/26,13:37:9
33.6083,36.22683697,-115.0466482,1836.233023,0,0,0.2319627357,0.7098998969,41.15119955,2016/3/26,13:37:10
33.9167,36.22683697,-115.0466482,1836.233023,0,0,0.2319623712,0.7098988183,41.15119954,2016/3/26,13:37:10
34.2083,36.22683697,-115.0466482,1836.233023,0,0,0.2319621382,0.7098976818,41.15119953,2016/3/26,13:37:10
34.5,36.22683697,-115.0466482,1836.233023,0,0,0.2319619891,0.7098962515,41.15119953,2016/3/26,13:37:10
34.8083,36.22683697,-115.0466482,1836.233024,0,0,0.2319618929,0.7098967952,41.15119953,2016/3/26,13:37:11
35.1083,36.22683697,-115.0466482,1836.233024,0,0,0.2319618465,0.7098968548,41.15119953,2016/3/26,13:37:11
35.4167,36.22683697,-115.0466482,1836.233025,0,0,0.2319618272,0.7098975077,41.15119953,2016/3/26,13:37:11
35.7,36.22683697,-115.0466482,1836.233026,0,0,0.2319618286,0.7098982396,41.15119953,2016/3/26,13:37:12
36,36.22683697,-115.0466482,1836.233026,0,0,0.2319632491,0.7098966365,41.15119954,2016/3/26,13:37:12
36.325,36.22683697,-115.0466482,1836.233027,0,0,0.2319629447,0.7098947146,41.15119953,2016/3/26,13:37:12
36.6083,36.22683697,-115.0466482,1836.233027,0,0,0.2319608868,0.7098933315,41.1511995,2016/3/26,13:37:13
36.9083,36.22683697,-115.0466482,1836.233027,0,0,0.2319607263,0.7098918495,41.1511995,2016/3/26,13:37:13
37.2083,36.22683697,-115.0466482,1836.233028,0,0,0.2319601583,0.709889242,41.15119948,2016/3/26,13:37:13
37.5,36.22683697,-115.0466482,1836.233028,0,0,0.2319618458,0.7098878146,41.1511995,2016/3/26,13:37:13
37.8167,36.22683697,-115.0466482,1836.233029,0,0,0.2319622269,0.7098866116,41.1511995,2016/3/26,13:37:14
38.1083,36.22683697,-115.0466482,1836.233029,0,0,0.23196357,0.7098838788,41.1511995,2016/3/26,13:37:14
38.4,36.22683697,-115.0466482,1836.233029,0,0,0.2319634157,0.7098802582,41.15119949,2016/3/26,13:37:14
38.7,36.22683697,-115.0466482,1836.233029,0,0,0.2319619891,0.7098790353,41.15119946,2016/3/26,13:37:15
39.025,36.22683697,-115.0466482,1836.23303,0,0,0.231961402,0.709877649,41.15119945,2016/3/26,13:37:15
39.3,36.22683697,-115.0466482,1836.23303,0,0,0.231961389,0.7098751985,41.15119944,2016/3/26,13:37:15
39.6167,36.22683697,-115.0466482,1836.233031,0,0,0.2319605005,0.7098736353,41.15119943,2016/3/26,13:37:16
39.925,36.22683697,-115.0466482,1836.231604,0,0,0.2319604193,0.6947398996,41.15114346,2016/3/26,13:37:16
40.225,36.22683698,-115.0466482,1836.231539,0,0,0.2319590051,0.689454281,41.1511239,2016/3/26,13:37:16
40.525,36.22683698,-115.0466482,1836.231779,0,0,0.2319600961,0.6877895934,41.15111777,2016/3/26,13:37:16
40.8333,36.22683698,-115.0466482,1836.231958,0,0,0.2319606994,0.6868346454,41.15111426,2016/3/26,13:37:17
41.1083,36.22683696,-115.0466482,1836.219432,0,0,0.2327831292,0.741808435,41.15132601,2016/3/26,13:37:17
41.4083,36.22683693,-115.0466482,1836.200542,0,0,0.2348659808,0.860023504,41.15178958,2016/3/26,13:37:17
41.7083,36.22683693,-115.0466482,1836.19949,0,0,0.2340428235,0.8732572804,41.15182682,2016/3/26,13:37:18
42.0167,36.22683693,-115.0466482,1836.199943,0,0,0.2338849628,0.8731785504,41.15182428,2016/3/26,13:37:18
42.3333,36.22683693,-115.0466482,1836.200243,0,0,0.2337687112,0.8729159332,41.15182166,2016/3/26,13:37:18
42.6167,36.22683693,-115.0466482,1836.200403,0,0,0.2337009514,0.8726735794,41.1518198,2016/3/26,13:37:18
42.9167,36.22683693,-115.0466482,1836.200519,0,0,0.2336476331,0.8724308873,41.15181814,2016/3/26,13:37:19
43.2167,36.22683693,-115.0466482,1836.200592,0,0,0.2336118995,0.8722409189,41.15181693,2016/3/26,13:37:19
43.5167,36.22683693,-115.0466482,1836.200627,0,0,0.2335868155,0.8719581551,41.15181553,2016/3/26,13:37:19
43.8167,36.22683693,-115.0466482,1836.200585,0,0,0.2335702289,0.8710030434,41.15181176,2016/3/26,13:37:20
44.1167,36.22683693,-115.0466482,1836.200647,0,0,0.2335602358,0.8713344517,41.15181285,2016/3/26,13:37:20
44.4167,36.22683693,-115.0466482,1836.200686,0,0,0.2335520601,0.8715302863,41.15181346,2016/3/26,13:37:20
44.7167,36.22683693,-115.0466482,1836.200706,0,0,0.233547396,0.871626396,41.15181374,2016/3/26,13:37:21
45.0167,36.22683693,-115.0466482,1836.200719,0,0,0.2335422068,0.8716779391,41.15181386,2016/3/26,13:37:21
45.3167,36.22683693,-115.0466482,1836.200726,0,0,0.2335400724,0.871702643,41.15181392,2016/3/26,13:37:21
45.6333,36.22683693,-115.0466482,1836.20073,0,0,0.2335399001,0.871716425,41.15181397,2016/3/26,13:37:22
45.9167,36.22683693,-115.0466482,1836.200733,0,0,0.2335367869,0.871721508,41.15181394,2016/3/26,13:37:22
46.2083,36.22683693,-115.0466482,1836.200734,0,0,0.2335343865,0.8717228027,41.15181391,2016/3/26,13:37:22
46.5333,36.22683693,-115.0466482,1836.200736,0,0,0.2335326482,0.8717209929,41.15181388,2016/3/26,13:37:22
46.8167,36.22683693,-115.0466482,1836.200737,0,0,0.2335328708,0.871720424,41.15181388,2016/3/26,13:37:23
47.1083,36.22683693,-115.0466482,1836.200738,0,0,0.233533907,0.8717194188,41.15181389,2016/3/26,13:37:23
47.4417,36.22683693,-115.0466482,1836.200739,0,0,0.2335320086,0.8717159977,41.15181385,2016/3/26,13:37:23
47.9,36.22683693,-115.0466482,1836.200739,0,0,0.233533161,0.8717143056,41.15181387,2016/3/26,13:37:23
48.0083,36.22683693,-115.0466482,1836.20074,0,0,0.2335339262,0.8717093491,41.15181386,2016/3/26,13:37:24
48.3333,36.22683693,-115.0466482,1836.200741,0,0,0.2335325993,0.8717059158,41.15181383,2016/3/26,13:37:24
48.6333,36.22683693,-115.0466482,1836.200741,0,0,0.2335313603,0.8717042998,41.1518138,2016/3/26,13:37:25
48.9083,36.22683693,-115.0466482,1836.200741,0,0,0.2335291627,0.8717028708,41.15181377,2016/3/26,13:37:25
49.2167,36.22683693,-115.0466482,1836.200742,0,0,0.2335278396,0.8717013473,41.15181374,2016/3/26,13:37:25
49.525,36.22683693,-115.0466482,1836.200742,0,0,0.233528003,0.8716968079,41.15181373,2016/3/26,13:37:25
49.8333,36.22683693,-115.0466482,1836.200743,0,0,0.2335265809,0.871693663,41.1518137,2016/3/26,13:37:26
50.125,36.22683693,-115.0466482,1836.200744,0,0,0.2335270822,0.8716906309,41.15181369,2016/3/26,13:37:26
50.4083,36.22683693,-115.0466482,1836.200744,0,0,0.2335244351,0.8716876871,41.15181364,2016/3/26,13:37:26
50.7333,36.22683693,-115.0466482,1836.200745,0,0,0.2335239901,0.8716900771,41.15181365,2016/3/26,13:37:27
51.0333,36.22683693,-115.0466482,1836.200746,0,0,0.2335237641,0.8716932917,41.15181365,2016/3/26,13:37:27
51.3083,36.22683693,-115.0466482,1836.200747,0,0,0.2335236264,0.8716942524,41.15181366,2016/3/26,13:37:27
51.625,36.22683693,-115.0466482,1836.200747,0,0,0.233524209,0.8716925228,41.15181366,2016/3/26,13:37:28
51.9083,36.22683693,-115.0466482,1836.200748,0,0,0.2335265549,0.8716914611,41.15181369,2016/3/26,13:37:28
52.2083,36.22683693,-115.0466482,1836.200732,0,0,0.2335312687,0.8717099092,41.15181382,2016/3/26,13:37:28
52.5333,36.22683693,-115.0466482,1836.200705,0,0,0.2335447271,0.8718071346,41.15181437,2016/3/26,13:37:28
52.8083,36.22683693,-115.0466482,1836.200704,0,0,0.2335454201,0.8718084013,41.15181439,2016/3/26,13:37:29
53.125,36.22683693,-115.0466482,1836.200704,0,0,0.2335466126,0.8718074528,41.1518144,2016/3/26,13:37:29
53.4167,36.22683693,-115.0466482,1836.200705,0,0,0.2335476832,0.8718052696,41.15181441,2016/3/26,13:37:29
53.75,36.22683693,-115.0466482,1836.200705,0,0,0.2335484713,0.8718027989,41.15181441,2016/3/26,13:37:30
54.0167,36.22683693,-115.0466482,1836.200706,0,0,0.2335484005,0.8718008504,41.1518144,2016/3/26,13:37:30
54.3333,36.22683693,-115.0466482,1836.200706,0,0,0.233546852,0.8717990059,41.15181437,2016/3/26,13:37:30
54.625,36.22683693,-115.0466482,1836.200706,0,0,0.2335464488,0.8717960327,41.15181436,2016/3/26,13:37:31
54.9167,36.22683693,-115.0466482,1836.200707,0,0,0.2335427932,0.8717931321,41.15181429,2016/3/26,13:37:31
55.225,36.22683693,-115.0466482,1836.200708,0,0,0.233542302,0.871790006,41.15181428,2016/3/26,13:37:31
55.5083,36.22683693,-115.0466482,1836.200708,0,0,0.2335411798,0.8717877512,41.15181425,2016/3/26,13:37:31
55.8333,36.22683693,-115.0466482,1836.200709,0,0,0.2335433134,0.8717857484,41.15181427,2016/3/26,13:37:32
56.1333,36.22683693,-115.0466482,1836.200709,0,0,0.2335437492,0.8717843535,41.15181428,2016/3/26,13:37:32
56.4083,36.22683693,-115.0466482,1836.20071,0,0,0.2335449418,0.871780914,41.15181428,2016/3/26,13:37:32
56.725,36.22683693,-115.0466482,1836.200711,0,0,0.2335467607,0.8717785407,41.1518143,2016/3/26,13:37:33
57.0167,36.22683693,-115.0466482,1836.200711,0,0,0.2335476306,0.8717768549,41.1518143,2016/3/26,13:37:33
57.325,36.22683693,-115.0466482,1836.200712,0,0,0.2335474477,0.8717742581,41.15181429,2016/3/26,13:37:33
57.625,36.22683693,-115.0466482,1836.200713,0,0,0.2335482335,0.8717744374,41.1518143,2016/3/26,13:37:33
57.925,36.22683693,-115.0466482,1836.200712,0,0,0.2335489351,0.8717594195,41.15181426,2016/3/26,13:37:34
58.225,36.22683693,-115.0466482,1836.200637,0,0,0.2335480875,0.8709759956,41.15181135,2016/3/26,13:37:34
58.5167,36.22683693,-115.0466482,1836.200391,0,0,0.2335471755,0.8681712896,41.15180096,2016/3/26,13:37:34
58.8083,36.22683693,-115.0466482,1836.199879,0,0,0.2335468756,0.8617471271,41.1517772,2016/3/26,13:37:35
59.1333,36.22683694,-115.0466482,1836.198918,0,0,0.233545272,0.8487414361,41.15172907,2016/3/26,13:37:35
59.4417,36.22683694,-115.0466482,1836.197477,0,0,0.2335431651,0.8282575967,41.15165329,2016/3/26,13:37:35
59.7167,36.22683695,-115.0466482,1836.195326,0,0,0.2335420482,0.7966679847,41.15153646,2016/3/26,13:37:36
60.025,36.22683696,-115.0466482,1836.192168,0,0,0.2335422595,0.7489793175,41.1513601,2016/3/26,13:37:36
60.3167,36.22683698,-115.0466482,1836.187715,0,0,0.2335445554,0.6791006778,41.15110172,2016/3/26,13:37:36
60.6333,36.226837,-115.0466482,1836.181987,0,0,0.233547357,0.5840257453,41.15075024,2016/3/26,13:37:37
60.925,36.22683704,-115.0466481,1836.17702,0,0,0.2334006109,0.4839719981,41.15036469,2016/3/26,13:37:37
61.225,36.22683808,-115.046647,1836.183353,0,0,0.2341897534,0.6645359404,41.14952931,2016/3/26,13:37:37
61.5167,36.22684125,-115.0466436,1836.195681,0.102370862,0.102370862,0.2340141273,0.7439692884,41.14525739,2016/3/26,13:37:37
61.8083,36.22684721,-115.0466372,1836.210603,3.014992499,1.37050369,0.235220685,0.7726263879,41.13775738,2016/3/26,13:37:38
62.1083,36.22685713,-115.0466265,1836.229842,6.181928347,1.369391999,0.2359847471,0.7905033043,41.12523868,2016/3/26,13:37:38
62.4167,36.22687063,-115.0466119,1836.253449,9.345066589,1.453461121,0.2366452479,0.8008896836,41.10895447,2016/3/26,13:37:38
62.7333,36.22688822,-115.046593,1836.283296,12.58902885,1.365565528,0.2371299583,0.8057226099,41.08954079,2016/3/26,13:37:39
63.0417,36.22690836,-115.0465713,1836.316698,15.6580005,1.364099351,0.2386068997,0.8064693553,41.06952445,2016/3/26,13:37:39
63.325,36.22693118,-115.0465467,1836.354098,18.63756933,1.106371768,0.2404595789,0.8051496812,41.04939359,2016/3/26,13:37:39
63.6167,36.2269564,-115.0465196,1836.394906,21.52807895,1.105269177,0.2440746309,0.8051783354,41.02973914,2016/3/26,13:37:40
63.9083,36.22698551,-115.0464882,1836.442063,24.49912468,1.187855536,0.2457911359,0.8076549567,41.01029719,2016/3/26,13:37:40
64.2333,36.22702268,-115.0464483,1836.502803,27.88860542,1.185578155,0.2478688437,0.8109642674,40.98858223,2016/3/26,13:37:40
64.525,36.22705862,-115.0464097,1836.561668,30.84915804,1.184127423,0.2502840019,0.8086157581,40.96809688,2016/3/26,13:37:40
64.8333,36.22710007,-115.0463652,1836.629038,33.97369659,1.013193654,0.2522732251,0.8092321309,40.9440561,2016/3/26,13:37:41
65.1167,36.22714129,-115.046321,1836.696181,36.83982616,1.179810227,0.2543436368,0.8101958222,40.91957115,2016/3/26,13:37:41
65.425,36.2271909,-115.0462678,1836.777174,40.03722735,1.093365654,0.2568939994,0.8106970922,40.88937949,2016/3/26,13:37:41
65.7167,36.22723847,-115.0462169,1836.854875,42.89263098,1.259637637,0.2594147117,0.8111887675,40.85975803,2016/3/26,13:37:42
66.0083,36.22729057,-115.0461611,1836.940356,45.82645287,1.005629927,0.2622280717,0.8137973965,40.82665752,2016/3/26,13:37:42
66.325,36.22735235,-115.0460951,1837.043598,49.08837485,1.253998189,0.2689994554,0.8167100586,40.78673885,2016/3/26,13:37:42
66.6333,36.22741288,-115.0460305,1837.145212,52.09282416,1.000776266,0.2723275536,0.8172775235,40.74712449,2016/3/26,13:37:43
66.925,36.22747494,-115.0459643,1837.250065,55.00757001,1.082477349,0.2757761589,0.8216892384,40.70579315,2016/3/26,13:37:43
67.225,36.22754017,-115.0458949,1837.36197,57.91574367,1.162796306,0.2827721712,0.8247021266,40.66126137,2016/3/26,13:37:43
67.5083,36.22760857,-115.0458221,1837.479867,60.81754882,1.077061786,0.2864060086,0.8252132578,40.6134858,2016/3/26,13:37:43
67.8333,36.22768851,-115.0457372,1837.617795,64.04331422,1.074344542,0.2908323377,0.8258891286,40.55613053,2016/3/26,13:37:44
68.1333,36.2277658,-115.0456553,1837.751279,67.01359266,0.9892981769,0.295267835,0.8265968581,40.49925818,2016/3/26,13:37:44
68.4167,36.22783959,-115.0455772,1837.878155,69.73014134,0.987674476,0.3005616598,0.8245638402,40.44379794,2016/3/26,13:37:44
68.7333,36.22793044,-115.0454813,1838.034782,72.93243943,1.230918599,0.3067879751,0.8322889323,40.37410157,2016/3/26,13:37:45
69.0167,36.22801285,-115.0453944,1838.180267,75.71658817,1.145602493,0.3127669757,0.833636613,40.31001174,2016/3/26,13:37:45
69.3083,36.22810081,-115.0453019,1838.335826,78.57469987,0.9799971165,0.3154870779,0.8342716024,40.25517043,2016/3/26,13:37:45
69.6167,36.22819718,-115.0452005,1838.504826,81.58181767,1.055898188,0.3037892473,0.8328747251,40.34993739,2016/3/26,13:37:45
